Mouse gene name	Gene name	Gene stable ID
Haspin	HASPIN	ENSG00000177602
Vwf	VWF	ENSG00000110799
	LINC00299	ENSG00000236790
	RN7SL236P	ENSG00000243870
	LINC01567	ENSG00000224310
Snora30		ENSG00000200063
Gm25133		ENSG00000200063
		ENSG00000264765
	NEK4P2	ENSG00000264359
		ENSG00000261669
	RNASEH1P2	ENSG00000231458
		ENSG00000266302
Mpg	MPG	ENSG00000103152
Wdr13	WDR13	ENSG00000101940
	UBE2V2P3	ENSG00000238199
	RN7SL444P	ENSG00000265753
		ENSG00000224645
	RNY4P25	ENSG00000238711
Gm22723		ENSG00000252840
Gm22622		ENSG00000252840
		ENSG00000232536
	MIR554	ENSG00000207606
		ENSG00000223861
Trf	TF	ENSG00000091513
Gm22997	RNU6-405P	ENSG00000252446
	DPPA2P2	ENSG00000224129
	ZNF530	ENSG00000183647
	RN7SL620P	ENSG00000276088
	UPF3AP1	ENSG00000226478
	MIR1976	ENSG00000238705
	RN7SL679P	ENSG00000243905
	SRP68P1	ENSG00000266129
	Y_RNA	ENSG00000252802
	RNU7-29P	ENSG00000252429
		ENSG00000264673
		ENSG00000229247
	FAM106C	ENSG00000288235
		ENSG00000264729
	WBP1LP7	ENSG00000269732
	COTL1P1	ENSG00000229749
		ENSG00000283033
Or4f7	OR4F29	ENSG00000284733
		ENSG00000250575
		ENSG00000219201
		ENSG00000289729
	NSRP1P1	ENSG00000235613
Wnt9b	WNT9B	ENSG00000158955
	HSPE1P25	ENSG00000232015
Tmem114	TMEM114	ENSG00000232258
	NEXN-AS1	ENSG00000235927
		ENSG00000285928
		ENSG00000213561
	RNU6-1102P	ENSG00000251958
		ENSG00000213560
Fam32a	FAM32A	ENSG00000105058
	MIR8083	ENSG00000274940
	RN7SL372P	ENSG00000242565
	GEMIN2P1	ENSG00000235015
	RNU6ATAC3P	ENSG00000210709
		ENSG00000285081
	Y_RNA	ENSG00000199565
	CHN2-AS1	ENSG00000235669
		ENSG00000289171
		ENSG00000243613
		ENSG00000233222
	NANOGP4	ENSG00000237065
	Y_RNA	ENSG00000207039
Cdh13	CDH13	ENSG00000140945
		ENSG00000223599
		ENSG00000280439
		ENSG00000236327
		ENSG00000213875
		ENSG00000279333
	Y_RNA	ENSG00000252374
	IPO8P1	ENSG00000224668
	RPL6P21	ENSG00000223445
		ENSG00000283952
	EEF1A1P26	ENSG00000233167
		ENSG00000289613
Spdye4b	SPDYE14	ENSG00000286137
Spdye4a	SPDYE14	ENSG00000286137
		ENSG00000284376
		ENSG00000241921
Gosr2	GOSR2	ENSG00000108433
		ENSG00000234004
	PRELID1P5	ENSG00000226986
		ENSG00000260246
Grm8	GRM8	ENSG00000179603
		ENSG00000241720
Or8g29	OR2T7	ENSG00000227152
Or8g22	OR2T7	ENSG00000227152
	MTND1P23	ENSG00000225972
Upk3a	UPK3A	ENSG00000100373
	MTND2P28	ENSG00000225630
	MTCO1P12	ENSG00000237973
		ENSG00000278791
	MTCO2P12	ENSG00000229344
	MTATP8P1	ENSG00000240409
	MTATP6P1	ENSG00000248527
Hdgfl3	HDGFL3	ENSG00000166503
	MTCO3P12	ENSG00000198744
	WBP1LP6	ENSG00000268663
Or4f7	OR4F16	ENSG00000284662
	CICP3	ENSG00000229376
	RNU6-1199P	ENSG00000223181
Slc1a6	SLC1A6	ENSG00000105143
		ENSG00000230199
		ENSG00000234116
	CICP21	ENSG00000278455
	RNU6-747P	ENSG00000212230
		ENSG00000232085
	GPR132	ENSG00000183484
	GYG1P3	ENSG00000231095
	MIR4422	ENSG00000265822
	KIRREL1-IT1	ENSG00000226520
	ELL2P1	ENSG00000227295
		ENSG00000229914
		ENSG00000229305
	RNU1-7P	ENSG00000200975
		ENSG00000233645
	RERE-AS1	ENSG00000232912
	HLA-DRA	ENSG00000206308
		ENSG00000221083
		ENSG00000270282
Poldip3	POLDIP3	ENSG00000100227
	RPL7P11	ENSG00000234619
	RPL7P7	ENSG00000224315
	Y_RNA	ENSG00000222511
		ENSG00000226545
		ENSG00000228423
	RPL23AP19	ENSG00000229716
	MIR6728	ENSG00000274258
	RNU6-304P	ENSG00000201725
	HMGN2P17	ENSG00000238249
		ENSG00000232663
Dennd4a	DENND4A	ENSG00000174485
		ENSG00000301512
Car6	CA6	ENSG00000131686
Gm6525	RPL36AL	ENSG00000165502
	HLA-G	ENSG00000206506
	MIR8058	ENSG00000277387
		ENSG00000280044
		ENSG00000260862
		ENSG00000286528
	RN7SL134P	ENSG00000263360
	MIR3182	ENSG00000263785
		ENSG00000288849
		ENSG00000228272
	LARP7P2	ENSG00000261939
		ENSG00000301526
4933405L10Rik	C16orf86	ENSG00000159761
		ENSG00000301544
		ENSG00000289389
		ENSG00000229740
Khnyn	KHNYN	ENSG00000100441
		ENSG00000270165
		ENSG00000301559
		ENSG00000289164
		ENSG00000301560
	NPIPB6	ENSG00000198156
		ENSG00000301563
		ENSG00000286857
	GRASLND	ENSG00000228203
Tmcc3	TMCC3	ENSG00000057704
Slc2a2	SLC2A2	ENSG00000163581
		ENSG00000227249
		ENSG00000224981
		ENSG00000230820
Mir592	MIR592	ENSG00000207692
	GRM8-AS1	ENSG00000236340
		ENSG00000280214
Thap11	THAP11	ENSG00000168286
		ENSG00000262141
Dgki	DGKI	ENSG00000157680
Rp2	RP2	ENSG00000102218
	RN7SL451P	ENSG00000265141
		ENSG00000263126
Nrn1l	NRN1L	ENSG00000188038
Spen	SPEN	ENSG00000065526
Olr1	OLR1	ENSG00000173391
Pskh1	PSKH1	ENSG00000159792
Dlg3	DLG3	ENSG00000082458
Ctrl	CTRL	ENSG00000141086
		ENSG00000301575
Gin1	GIN1	ENSG00000145723
Vmn1r50	VN1R5	ENSG00000197617
Vmn1r26	VN1R5	ENSG00000197617
Vmn1r29	VN1R5	ENSG00000197617
Vmn1r10	VN1R5	ENSG00000197617
Vmn1r12	VN1R5	ENSG00000197617
Vmn1r54	VN1R5	ENSG00000197617
Vmn1r27	VN1R5	ENSG00000197617
Vmn1r25	VN1R5	ENSG00000197617
Vmn1r20	VN1R5	ENSG00000197617
Vmn1r48	VN1R5	ENSG00000197617
Vmn1r42	VN1R5	ENSG00000197617
Vmn1r14	VN1R5	ENSG00000197617
Vmn1r43	VN1R5	ENSG00000197617
Vmn1r22	VN1R5	ENSG00000197617
Vmn1r33	VN1R5	ENSG00000197617
Vmn1r44	VN1R5	ENSG00000197617
Vmn1r45	VN1R5	ENSG00000197617
Vmn1r17	VN1R5	ENSG00000197617
Vmn1r28	VN1R5	ENSG00000197617
Vmn1r52	VN1R5	ENSG00000197617
Vmn1r47	VN1R5	ENSG00000197617
Vmn1r23	VN1R5	ENSG00000197617
Vmn1r7	VN1R5	ENSG00000197617
Vmn1r13	VN1R5	ENSG00000197617
Vmn1r53	VN1R5	ENSG00000197617
Vmn1r38	VN1R5	ENSG00000197617
Vmn1r21	VN1R5	ENSG00000197617
Vmn1r34	VN1R5	ENSG00000197617
V1ra8	VN1R5	ENSG00000197617
Vmn1r4	VN1R5	ENSG00000197617
Vmn1r9	VN1R5	ENSG00000197617
Vmn1r8	VN1R5	ENSG00000197617
Vmn1r30	VN1R5	ENSG00000197617
Vmn1r1	VN1R5	ENSG00000197617
Vmn1r31	VN1R5	ENSG00000197617
Vmn1r36	VN1R5	ENSG00000197617
Vmn1r18	VN1R5	ENSG00000197617
Vmn1r16	VN1R5	ENSG00000197617
Vmn1r11	VN1R5	ENSG00000197617
Vmn1r49	VN1R5	ENSG00000197617
Vmn1r41	VN1R5	ENSG00000197617
Vmn1r32	VN1R5	ENSG00000197617
Vmn1r15	VN1R5	ENSG00000197617
Vmn1r5	VN1R5	ENSG00000197617
Vmn1r6	VN1R5	ENSG00000197617
Vmn1r46	VN1R5	ENSG00000197617
Vmn1r35	VN1R5	ENSG00000197617
Vmn1r51	VN1R5	ENSG00000197617
Vmn1r19	VN1R5	ENSG00000197617
Vmn1r24	VN1R5	ENSG00000197617
Vmn1r40	VN1R5	ENSG00000197617
Vmn1r239-ps	VN1R5	ENSG00000197617
Vmn1r37	VN1R5	ENSG00000197617
Vmn1r39	VN1R5	ENSG00000197617
	OR10J4	ENSG00000249730
		ENSG00000271806
	PRKCZ-AS1	ENSG00000182873
		ENSG00000234396
		ENSG00000272161
		ENSG00000301577
Gpi1	GPI	ENSG00000105220
		ENSG00000301580
		ENSG00000301594
		ENSG00000301616
Wdr26	WDR26	ENSG00000162923
		ENSG00000301621
		ENSG00000301631
	WDR46	ENSG00000206284
	DTNB-AS1	ENSG00000224220
		ENSG00000301667
		ENSG00000301672
		ENSG00000301675
		ENSG00000301686
		ENSG00000289941
		ENSG00000301695
	KCNH7-AS1	ENSG00000237750
		ENSG00000261884
Ccnt1	CCNT1	ENSG00000129315
		ENSG00000290565
Lcat	LCAT	ENSG00000213398
		ENSG00000301709
Nek9	NEK9	ENSG00000119638
		ENSG00000301717
		ENSG00000301733
		ENSG00000301734
		ENSG00000234639
		ENSG00000301755
		ENSG00000301760
		ENSG00000233683
		ENSG00000232140
		ENSG00000259294
Myl10	MYL10	ENSG00000106436
		ENSG00000301790
		ENSG00000301791
		ENSG00000301796
	EPCAM-DT	ENSG00000234690
		ENSG00000301816
		ENSG00000290023
	MIR3146	ENSG00000265932
		ENSG00000237921
Cdc25a	CDC25A	ENSG00000164045
Cpa1	CPA1	ENSG00000091704
		ENSG00000301821
	KARS1P3	ENSG00000262962
		ENSG00000301826
Arsk	ARSK	ENSG00000164291
Dpep2nb	DPEP2NB	ENSG00000263201
		ENSG00000226087
	PLA2G10EP	ENSG00000255037
	PSORS1C1	ENSG00000206458
		ENSG00000270734
		ENSG00000257264
	MIR3179-1	ENSG00000284305
Zfpm1	ZFPM1	ENSG00000179588
Rps17	RPS17	ENSG00000182774
	MYL12BP3	ENSG00000230193
	HCG4P8	ENSG00000225023
	TSBP1	ENSG00000206310
	PLEKHG7	ENSG00000187510
Klhl22	KLHL22	ENSG00000099910
		ENSG00000301845
		ENSG00000301846
		ENSG00000286002
		ENSG00000301860
		ENSG00000301865
		ENSG00000301882
		ENSG00000301884
	RNU6-1097P	ENSG00000200456
	RPL36AP27	ENSG00000225443
	MIR5189	ENSG00000263456
	ZFPM1-AS1	ENSG00000261744
		ENSG00000301904
		ENSG00000271586
		ENSG00000290673
	SCHLAP1	ENSG00000281131
Il17c	IL17C	ENSG00000124391
	RNU6-215P	ENSG00000202039
		ENSG00000241269
6030458C11Rik	C5orf22	ENSG00000082213
	MAPRE3-AS1	ENSG00000205500
Gcc1	GCC1	ENSG00000179562
		ENSG00000301926
		ENSG00000301941
		ENSG00000301946
		ENSG00000301945
Snai3	SNAI3	ENSG00000185669
		ENSG00000301956
	LINC01115	ENSG00000237667
Inhbe	INHBE	ENSG00000139269
		ENSG00000259813
Fscn3	FSCN3	ENSG00000106328
		ENSG00000278341
	MIR4722	ENSG00000284585
		ENSG00000260121
	HSALR1	ENSG00000224888
		ENSG00000260617
Lrig3	LRIG3	ENSG00000139263
	PIEZO1-AS1	ENSG00000182376
	RN7SL274P	ENSG00000242430
	RNU7-125P	ENSG00000238964
Pla2g10	PLA2G10	ENSG00000069764
		ENSG00000301978
Galnt17	GALNT17	ENSG00000185274
	PSORS1C3	ENSG00000224744
	KIFC1	ENSG00000204197
		ENSG00000302006
	TMEM18-DT	ENSG00000233296
	Y_RNA	ENSG00000252744
		ENSG00000261523
	MIR5087	ENSG00000283676
	RNVU1-21	ENSG00000202408
		ENSG00000272824
	NPIPA3	ENSG00000224712
	RNVU1-1	ENSG00000207340
	RNU1-155P	ENSG00000252135
	MIR6077	ENSG00000278596
Gm23330	RNVU1-2	ENSG00000238825
		ENSG00000302059
	RNVU1-3	ENSG00000201183
		ENSG00000225871
		ENSG00000302063
		ENSG00000302069
		ENSG00000285062
		ENSG00000302100
		ENSG00000280649
	LINC01795	ENSG00000225226
	CYCSP4	ENSG00000229120
Cops2	COPS2	ENSG00000166200
Gm22281	RNU6-89P	ENSG00000272262
	RPS27P8	ENSG00000236439
		ENSG00000302152
Taf9	TAF9	ENSG00000273841
Ak6	TAF9	ENSG00000273841
	SNORA70	ENSG00000253042
		ENSG00000302160
		ENSG00000225620
		ENSG00000232750
		ENSG00000237271
		ENSG00000188897
	MIR3914-1	ENSG00000265878
	MIR3914-2	ENSG00000283278
		ENSG00000280266
Ifitm10	IFITM10	ENSG00000244242
		ENSG00000302175
Ptprn2	PTPRN2	ENSG00000155093
Ophn1	OPHN1	ENSG00000079482
		ENSG00000302183
	HLA-DQA1	ENSG00000206305
Abl2	ABL2	ENSG00000143322
		ENSG00000302192
		ENSG00000302203
		ENSG00000229131
		ENSG00000302210
Capn1	CAPN1	ENSG00000014216
		ENSG00000302228
Serf1	SERF1A	ENSG00000172058
		ENSG00000302235
		ENSG00000302256
	U6	ENSG00000265795
		ENSG00000302285
	Metazoa_SRP	ENSG00000264866
	SNORD32B	ENSG00000266132
		ENSG00000302293
		ENSG00000265602
	Y_RNA	ENSG00000265955
		ENSG00000302294
	Metazoa_SRP	ENSG00000264688
		ENSG00000278714
		ENSG00000302302
	7SK	ENSG00000264415
	Y_RNA	ENSG00000264602
	Y_RNA	ENSG00000265105
		ENSG00000278511
		ENSG00000278397
Carmil2	CARMIL2	ENSG00000159753
		ENSG00000275133
	Y_RNA	ENSG00000265896
	U6	ENSG00000266886
		ENSG00000302305
	U6	ENSG00000264556
Emc3	EMC3	ENSG00000125037
	U6	ENSG00000265920
	SNORD48	ENSG00000265732
	SNORD52	ENSG00000265156
	5S_rRNA	ENSG00000266035
	SNORA38	ENSG00000264153
	SNORD117	ENSG00000266295
	LINC01792	ENSG00000237166
	SNORD84	ENSG00000266646
	Y_RNA	ENSG00000265852
	U6	ENSG00000266375
	Y_RNA	ENSG00000265278
	Y_RNA	ENSG00000265071
	HLA-J	ENSG00000243336
Ankrd54	ANKRD54	ENSG00000100124
		ENSG00000290325
	MIR153-2	ENSG00000207960
Amacr	AMACR	ENSG00000242110
		ENSG00000231515
		ENSG00000227974
		ENSG00000272839
	HCG22	ENSG00000290334
		ENSG00000302327
		ENSG00000231980
		ENSG00000302340
	HLA-DPB2	ENSG00000234834
	MIR595	ENSG00000207637
		ENSG00000302343
		ENSG00000225365
		ENSG00000302355
	MIR5707	ENSG00000265598
		ENSG00000290345
	THAP5P1	ENSG00000224324
		ENSG00000302374
Slc8b1	SLC8B1	ENSG00000089060
	HLA-V	ENSG00000206444
		ENSG00000220256
Lrpap1	LRPAP1	ENSG00000163956
	HLA-V	ENSG00000290361
Magi2	MAGI2	ENSG00000187391
		ENSG00000302405
	LINC01812	ENSG00000237013
		ENSG00000302455
	HLA-L	ENSG00000244721
		ENSG00000302459
	HLA-L	ENSG00000290364
		ENSG00000262633
		ENSG00000286879
	PPP1R2P1	ENSG00000226914
		ENSG00000292990
	LINC01913	ENSG00000214691
	U1	ENSG00000266884
	HLA-DRB3	ENSG00000196101
Naa50	NAA50	ENSG00000121579
	MIR5089	ENSG00000264999
Rprml	RPRML	ENSG00000179673
	RN7SL270P	ENSG00000277198
		ENSG00000289730
		ENSG00000239291
		ENSG00000262265
Zfyve21	ZFYVE21	ENSG00000100711
		ENSG00000261872
Krtap4-22	KRTAP4-3	ENSG00000196156
Krtap4-13	KRTAP4-3	ENSG00000196156
Krtap4-20	KRTAP4-3	ENSG00000196156
Krtap4-21	KRTAP4-3	ENSG00000196156
Krtap4-8	KRTAP4-3	ENSG00000196156
Krtap4-9	KRTAP4-3	ENSG00000196156
Krtap4-23	KRTAP4-3	ENSG00000196156
Krtap4-1	KRTAP4-3	ENSG00000196156
Krtap4-25	KRTAP4-3	ENSG00000196156
Krtap4-6	KRTAP4-3	ENSG00000196156
Krtap4-26	KRTAP4-3	ENSG00000196156
Krtap4-2	KRTAP4-3	ENSG00000196156
		ENSG00000302506
Krtap5-26	KRTAP4-2	ENSG00000244537
Krtap5-24	KRTAP4-2	ENSG00000244537
Krtap5-2	KRTAP4-2	ENSG00000244537
Krtap5-20	KRTAP4-2	ENSG00000244537
Krtap4-16	KRTAP4-2	ENSG00000244537
Krtap5-26	KRTAP4-1	ENSG00000198443
Krtap5-24	KRTAP4-1	ENSG00000198443
Krtap5-2	KRTAP4-1	ENSG00000198443
Krtap5-20	KRTAP4-1	ENSG00000198443
Krtap4-16	KRTAP4-1	ENSG00000198443
		ENSG00000286152
	KRTAP4-17P	ENSG00000251439
	KRTAP9-2	ENSG00000239886
	KRTAP9-3	ENSG00000204873
		ENSG00000302514
	KRTAP9-8	ENSG00000187272
	KRTAP9-4	ENSG00000241595
		ENSG00000302526
	KRTAP9-11P	ENSG00000229351
Cbfa2t3	CBFA2T3	ENSG00000129993
	KRTAP9-10P	ENSG00000237183
		ENSG00000302543
Krtap29-1	KRTAP29-1	ENSG00000212658
Gm10153	KRTAP29-1	ENSG00000212658
Depdc1b	DEPDC1B	ENSG00000035499
Ppm1e	PPM1E	ENSG00000175175
	LINC01807	ENSG00000232023
Gm23462	RNU6-288P	ENSG00000200560
		ENSG00000125695
	U1	ENSG00000264389
		ENSG00000302559
	HLA-DRB2	ENSG00000227442
		ENSG00000233849
	U1	ENSG00000266689
	HLA-DRB1	ENSG00000206306
		ENSG00000227769
Gh	CSH2	ENSG00000213218
Nicn1	NICN1	ENSG00000145029
Awat2	AWAT2	ENSG00000147160
		ENSG00000302572
		ENSG00000302578
		ENSG00000302580
	LINC01963	ENSG00000260804
		ENSG00000302598
		ENSG00000302613
		ENSG00000302695
		ENSG00000302714
		ENSG00000302730
	LINC02579	ENSG00000233694
Fundc1	FUNDC1	ENSG00000069509
		ENSG00000302735
	AFTPH-DT	ENSG00000260101
		ENSG00000286145
Spred3	SPRED3	ENSG00000188766
		ENSG00000238207
		ENSG00000231083
Gga1	GGA1	ENSG00000100083
Zfpm2	ZFPM2	ENSG00000169946
		ENSG00000226681
		ENSG00000302835
	MAGEA9B	ENSG00000267978
	EIF2AK3-DT	ENSG00000234028
Chchd4	CHCHD4	ENSG00000163528
AU015836	CHCHD4	ENSG00000163528
		ENSG00000302859
		ENSG00000302883
		ENSG00000302891
		ENSG00000259881
Gh	GH2	ENSG00000136487
		ENSG00000302899
		ENSG00000239300
		ENSG00000261226
		ENSG00000205018
		ENSG00000302911
Phf2	PHF2	ENSG00000197724
Smarca1	SMARCA1	ENSG00000102038
		ENSG00000286223
	IL21R-AS1	ENSG00000259954
		ENSG00000261736
		ENSG00000302919
		ENSG00000273553
	Y_RNA	ENSG00000201371
		ENSG00000302936
	RNU6-159P	ENSG00000212382
Gm25633	RNU6-1241P	ENSG00000207266
Gfer	GFER	ENSG00000127554
		ENSG00000302943
Slco1b2	SLCO1B3	ENSG00000111700
	CCNP	ENSG00000105219
		ENSG00000302944
		ENSG00000302964
		ENSG00000302978
Wdr20	WDR20	ENSG00000140153
Wdr20rt	WDR20	ENSG00000140153
		ENSG00000233502
Ndufaf3	NDUFAF3	ENSG00000178057
	MMADHC-DT	ENSG00000231969
	Y_RNA	ENSG00000222767
	5S_rRNA	ENSG00000288601
	RNA5SP425	ENSG00000222268
		ENSG00000262038
		ENSG00000259866
	EIF4BP5	ENSG00000261336
Cyp2s1	CYP2S1	ENSG00000167600
	NDUFA5P11	ENSG00000259918
		ENSG00000260497
		ENSG00000287125
	MIR1910	ENSG00000283416
Gm23303	RNU1-103P	ENSG00000252311
		ENSG00000270698
	RPL10AP12	ENSG00000214259
		ENSG00000236283
		ENSG00000286510
Cox7c	COX7C	ENSG00000127184
	MIR6774	ENSG00000274134
		ENSG00000234041
Fdft1	FDFT1	ENSG00000079459
		ENSG00000279604
	SETP10	ENSG00000231905
		ENSG00000212338
		ENSG00000274092
		ENSG00000201619
	EIF4A1P11	ENSG00000231564
		ENSG00000225711
	NPIPB3	ENSG00000169246
	COX5BP8	ENSG00000223794
		ENSG00000228191
		ENSG00000271746
	MIR4252	ENSG00000265392
		ENSG00000231868
Ctbp1	CTBP1	ENSG00000159692
	RN7SL230P	ENSG00000264916
	RPSAP16	ENSG00000235145
		ENSG00000223450
		ENSG00000261817
	MRPS9-AS2	ENSG00000224509
Qsox1	QSOX1	ENSG00000116260
Fos	FOS	ENSG00000170345
	MIR3680-1	ENSG00000265462
		ENSG00000287809
Hrg	HRG	ENSG00000113905
	SLC7A5P2	ENSG00000258186
	KRTAP9-6	ENSG00000212659
Kif20a	KIF20A	ENSG00000112984
		ENSG00000271609
		ENSG00000252798
		ENSG00000261596
	KRTAP9-7	ENSG00000180386
		ENSG00000262528
	TBC1D3H	ENSG00000274226
		ENSG00000279441
		ENSG00000261659
	BCLAF1P2	ENSG00000279800
		ENSG00000286968
	Y_RNA	ENSG00000201075
Mir193b	MIR193B	ENSG00000207639
	LINC01931	ENSG00000162947
Mir365-1	MIR365A	ENSG00000199130
	LINC03107	ENSG00000263257
Scamp4	SCAMP4	ENSG00000227500
	RN7SKP176	ENSG00000260682
		ENSG00000276519
	MTCYBP28	ENSG00000260161
	RN7SKP190	ENSG00000251888
	ACTR3BP3	ENSG00000260327
	PABPC1P13	ENSG00000260307
		ENSG00000261541
		ENSG00000232451
		ENSG00000260662
	ABCD1P3	ENSG00000261233
	RNU6-1192P	ENSG00000277029
	TBC1D3JP	ENSG00000274658
	FAM153DP	ENSG00000259966
		ENSG00000262187
	RNA5SP439	ENSG00000274164
		ENSG00000274756
Srrm4	SRRM4	ENSG00000139767
		ENSG00000261111
Ltbp2	LTBP2	ENSG00000119681
		ENSG00000261569
	MTND6P35	ENSG00000283879
	MTCYBP13	ENSG00000266529
	MTND1P15	ENSG00000264168
	MTND2P13	ENSG00000263914
		ENSG00000260974
		ENSG00000240103
	NMTRS-TGA3-1	ENSG00000241225
		ENSG00000261391
	MTATP6P3	ENSG00000263483
	ABHD17AP7	ENSG00000260864
	MTCO3P13	ENSG00000264316
		ENSG00000284300
		ENSG00000284328
Pdia3	PDIA3	ENSG00000167004
		ENSG00000284263
		ENSG00000260845
Gh	CSH1	ENSG00000136488
		ENSG00000261108
		ENSG00000278950
		ENSG00000279780
Casp1	CASP1	ENSG00000137752
		ENSG00000279795
		ENSG00000261719
		ENSG00000289628
		ENSG00000259934
	YWHAQP9	ENSG00000230019
		ENSG00000237094
Ighv8-8	IGHV2OR16-5	ENSG00000259303
Ighv8-5	IGHV2OR16-5	ENSG00000259303
Ighv8-12	IGHV2OR16-5	ENSG00000259303
Ighv8-11	IGHV2OR16-5	ENSG00000259303
Ighv8-4	IGHV2OR16-5	ENSG00000259303
Ighv8-9	IGHV2OR16-5	ENSG00000259303
Ighv8-2	IGHV2OR16-5	ENSG00000259303
Ighv8-13	IGHV2OR16-5	ENSG00000259303
Ighv8-6	IGHV2OR16-5	ENSG00000259303
	HNRNPA1P6	ENSG00000229887
		ENSG00000290536
	PGBP	ENSG00000227179
		ENSG00000223804
	BCAP31P2	ENSG00000260047
	FMO9P	ENSG00000215834
		ENSG00000214614
	OR2T32P	ENSG00000197067
		ENSG00000290608
	OR2L1P	ENSG00000224227
		ENSG00000290612
	ZNF731P	ENSG00000227671
	IGHV3OR16-15	ENSG00000261834
	OR2W5P	ENSG00000203664
	IGHV3OR16-6	ENSG00000270864
Clec1a	CLEC1A	ENSG00000150048
	PDZK1P1	ENSG00000215859
Slc17a9	SLC17A9	ENSG00000101194
	H2BP2	ENSG00000234571
		ENSG00000277304
Miga2	MIGA2	ENSG00000148343
	CHIAP2	ENSG00000203878
		ENSG00000260610
	IGHV1OR16-2	ENSG00000259852
	IGHV3OR16-10	ENSG00000233732
Foxn1	FOXN1	ENSG00000109101
	CHIAP2	ENSG00000290764
		ENSG00000260921
	IGHV1OR16-4	ENSG00000259997
	IGHV3OR16-8	ENSG00000271130
Bahcc1	BAHCC1	ENSG00000266074
Tasor	TASOR	ENSG00000163946
		ENSG00000260900
	PRAMEF36P	ENSG00000229978
		ENSG00000261682
		ENSG00000230092
		ENSG00000259800
	RN7SKP142	ENSG00000223168
		ENSG00000261560
	PDE4DIPP7	ENSG00000234232
	COX6CP1	ENSG00000260318
	H2BC19P	ENSG00000220323
		ENSG00000277458
	H2BC20P	ENSG00000261716
Tnfrsf17	TNFRSF17	ENSG00000048462
	DDX11L1	ENSG00000223972
	OR4G11P	ENSG00000240361
	CROCCP4	ENSG00000227684
	MST1L	ENSG00000186715
	GALNT8	ENSG00000130035
	UBL5P4	ENSG00000260224
	PMS2P2	ENSG00000278416
	RPS23P6	ENSG00000241641
		ENSG00000303046
		ENSG00000292277
		ENSG00000303047
	MRPS9-AS1	ENSG00000231851
	SLC35E2A	ENSG00000215790
Rapgef5	RAPGEF5	ENSG00000136237
Dnah3	DNAH3	ENSG00000158486
	LINC01145	ENSG00000272419
	Y_RNA	ENSG00000201239
	KMT2CP2	ENSG00000276756
		ENSG00000285215
Rptor	RPTOR	ENSG00000141564
	PDE4DIPP4	ENSG00000275585
		ENSG00000284740
		ENSG00000303052
	CAPN10-DT	ENSG00000260942
	SEPTIN7P13	ENSG00000185495
	NBPF25P	ENSG00000272150
	PRKD3-DT	ENSG00000232028
		ENSG00000303075
		ENSG00000303081
		ENSG00000303082
		ENSG00000303099
		ENSG00000303102
	FXYD5	ENSG00000089327
		ENSG00000303120
		ENSG00000303132
		ENSG00000303146
		ENSG00000303150
		ENSG00000303165
		ENSG00000303185
	CLCA3P	ENSG00000153923
		ENSG00000303198
		ENSG00000290097
P2rx7	P2RX7	ENSG00000089041
	CAVIN2-AS1	ENSG00000233766
	CLCA3P	ENSG00000291014
Sorl1	SORL1	ENSG00000137642
		ENSG00000303222
		ENSG00000233633
Hoxa4	HOXA4	ENSG00000197576
		ENSG00000279655
	GTF2IP20	ENSG00000272645
		ENSG00000279429
	LINC01280	ENSG00000224391
	MARK2P13	ENSG00000228815
	CROCCP2	ENSG00000215908
		ENSG00000271117
		ENSG00000228770
		ENSG00000229679
		ENSG00000225794
	H2BP1	ENSG00000223345
	PPIEL	ENSG00000243970
	MTMR9LP	ENSG00000220785
		ENSG00000303241
		ENSG00000303245
		ENSG00000303260
Rem1	REM1	ENSG00000088320
		ENSG00000303263
Celf4	CELF4	ENSG00000101489
Slc26a5	SLC26A5	ENSG00000170615
		ENSG00000303274
	FCGR1BP	ENSG00000198019
		ENSG00000303305
		ENSG00000303308
	GBA1LP	ENSG00000160766
		ENSG00000303313
		ENSG00000303319
	FAAHP1	ENSG00000232022
	EMBP1	ENSG00000231752
	SPATA3-AS1	ENSG00000238062
Klhl28	KLHL28	ENSG00000179454
	PTPN11BP	ENSG00000217801
		ENSG00000286640
	LINC00869	ENSG00000277147
Zbtb47	ZBTB47	ENSG00000114853
		ENSG00000231827
		ENSG00000228327
	SEPTIN14P21	ENSG00000231512
	LINC01347	ENSG00000214837
Mxd3	MXD3	ENSG00000213347
		ENSG00000236957
	PDE4DIPP6	ENSG00000231551
		ENSG00000215861
	Y_RNA	ENSG00000207173
	TIPINP2	ENSG00000261151
	NPIPB11	ENSG00000254206
Dhx35	DHX35	ENSG00000101452
	TUBA5P	ENSG00000214796
		ENSG00000284699
	RNU6-1208P	ENSG00000238482
		ENSG00000289754
	MIR6731	ENSG00000278034
Itpk1	ITPK1	ENSG00000100605
		ENSG00000288656
		ENSG00000303347
		ENSG00000289756
		ENSG00000285053
		ENSG00000261393
		ENSG00000303352
		ENSG00000261430
		ENSG00000303360
	RPS3AP2	ENSG00000219027
Ptx4	PTX4	ENSG00000251692
		ENSG00000303392
Ehhadh	EHHADH	ENSG00000113790
		ENSG00000303413
		ENSG00000303452
		ENSG00000303453
		ENSG00000303465
		ENSG00000260646
		ENSG00000303480
Fahd1	FAHD1	ENSG00000180185
		ENSG00000234584
Prss41	PRSS41	ENSG00000215148
		ENSG00000303491
		ENSG00000236109
	TP53TG3D	ENSG00000205456
